396.2 	3.44438011 	3.41801294 	3.57775063 	2.76195979 	3.18490494 	2.37547966 	3.23153336 	1.99954408 	1.000282969	0.00000000 	5.69720000 	0.43520000 	1.49014230 	0.00000290 
396.3 	3.44781816 	3.42202074 	3.58008805 	2.76386095 	3.18426721 	2.37543603 	3.23202502 	2.00314455 	1.000282964	0.00000000 	5.69360000 	0.43360000 	1.49013095 	0.00000285 
396.4 	3.45125621 	3.42602855 	3.58242548 	2.76576212 	3.18362949 	2.37539240 	3.23251668 	2.00674502 	1.000282958	0.00000000 	5.69000000 	0.43200000 	1.49011960 	0.00000280 
396.5 	3.45469426 	3.43003635 	3.58476290 	2.76766328 	3.18299177 	2.37534877 	3.23300833 	2.01034550 	1.000282953	0.00000000 	5.68640000 	0.43040000 	1.49010825 	0.00000275 
396.6 	3.45813232 	3.43404416 	3.58710032 	2.76956444 	3.18235405 	2.37530514 	3.23349999 	2.01394597 	1.000282947	0.00000000 	5.68280000 	0.42880000 	1.49009690 	0.00000270 
396.7 	3.46157037 	3.43805196 	3.58943775 	2.77146561 	3.18171633 	2.37526151 	3.23399165 	2.01754645 	1.000282942	0.00000000 	5.67920000 	0.42720000 	1.49008555 	0.00000265 
396.8 	3.46500842 	3.44205977 	3.59177517 	2.77336677 	3.18107860 	2.37521788 	3.23448331 	2.02114692 	1.000282936	0.00000000 	5.67560000 	0.42560000 	1.49007420 	0.00000260 
396.9 	3.46844647 	3.44606757 	3.59411260 	2.77526793 	3.18044088 	2.37517425 	3.23497497 	2.02474740 	1.000282931	0.00000000 	5.67200000 	0.42400000 	1.49006285 	0.00000255 
397.0 	3.47188453 	3.45007538 	3.59645002 	2.77716910 	3.17980316 	2.37513062 	3.23546663 	2.02834787 	1.000282925	0.00000000 	5.66840000 	0.42240000 	1.49005150 	0.00000250 
397.1 	3.47532258 	3.45408318 	3.59878745 	2.77907026 	3.17916544 	2.37508700 	3.23595829 	2.03194835 	1.00028292	0.00000000 	5.66480000 	0.42080000 	1.49004015 	0.00000245 
397.2 	3.47876063 	3.45809099 	3.60112487 	2.78097142 	3.17852771 	2.37504337 	3.23644994 	2.03554882 	1.000282914	0.00000000 	5.66120000 	0.41920000 	1.49002880 	0.00000240 
397.3 	3.48219869 	3.46209879 	3.60346229 	2.78287259 	3.17788999 	2.37499974 	3.23694160 	2.03914929 	1.000282909	0.00000000 	5.65760000 	0.41760000 	1.49001745 	0.00000235 
397.4 	3.48575163 	3.46601160 	3.60588475 	2.78488439 	3.17727222 	2.37504542 	3.23740170 	2.04262411 	1.000282903	0.00000000 	5.65400000 	0.41600000 	1.49000610 	0.00000230 
397.5 	3.49033857 	3.46906935 	3.60907255 	2.78789199 	3.17683395 	2.37589492 	3.23757771 	2.04496798 	1.000282898	0.00000000 	5.65076923 	0.41488462 	1.48999475 	0.00000225 
397.6 	3.49492551 	3.47212711 	3.61226034 	2.79089958 	3.17639569 	2.37674442 	3.23775373 	2.04731186 	1.000282892	0.00000000 	5.64753846 	0.41376923 	1.48998340 	0.00000220 
397.7 	3.49951245 	3.47518486 	3.61544813 	2.79390718 	3.17595743 	2.37759392 	3.23792974 	2.04965574 	1.000282887	0.00000000 	5.64430769 	0.41265385 	1.48997205 	0.00000215 
397.8 	3.50409938 	3.47824262 	3.61863592 	2.79691477 	3.17551917 	2.37844342 	3.23810576 	2.05199961 	1.000282881	0.00000000 	5.64107692 	0.41153846 	1.48996070 	0.00000210 
397.9 	3.50868632 	3.48130037 	3.62182372 	2.79992237 	3.17508091 	2.37929291 	3.23828177 	2.05434349 	1.000282876	0.00000000 	5.63784615 	0.41042308 	1.48994935 	0.00000205 
398.0 	3.51327326 	3.48435813 	3.62501151 	2.80292996 	3.17464264 	2.38014241 	3.23845778 	2.05668736 	1.00028287	0.00000000 	5.63461538 	0.40930769 	1.48993800 	0.00000200 
398.1 	3.51786020 	3.48741588 	3.62819930 	2.80593756 	3.17420438 	2.38099191 	3.23863380 	2.05903124 	1.000282865	0.00000000 	5.63138462 	0.40819231 	1.48992680 	0.00000195 
398.2 	3.52244714 	3.49047364 	3.63138709 	2.80894515 	3.17376612 	2.38184141 	3.23880981 	2.06137511 	1.000282859	0.00000000 	5.62815385 	0.40707692 	1.48991560 	0.00000190 
398.3 	3.52703408 	3.49353139 	3.63457489 	2.81195275 	3.17332786 	2.38269091 	3.23898583 	2.06371899 	1.000282854	0.00000000 	5.62492308 	0.40596154 	1.48990440 	0.00000185 
398.4 	3.53162102 	3.49658915 	3.63776268 	2.81496034 	3.17288960 	2.38354041 	3.23916184 	2.06606287 	1.000282848	0.00000000 	5.62169231 	0.40484615 	1.48989320 	0.00000180 
398.5 	3.53620796 	3.49964691 	3.64095047 	2.81796794 	3.17245133 	2.38438991 	3.23933786 	2.06840674 	1.000282843	0.00000000 	5.61846154 	0.40373077 	1.48988200 	0.00000175 
398.6 	3.54079490 	3.50270466 	3.64413826 	2.82097553 	3.17201307 	2.38523941 	3.23951387 	2.07075062 	1.000282838	0.00000000 	5.61523077 	0.40261538 	1.48987080 	0.00000170 
398.7 	3.54493503 	3.50522743 	3.64828869 	2.82389163 	3.17185416 	2.38612504 	3.23986485 	2.07339917 	1.000282832	0.00000000 	5.61200000 	0.40150000 	1.48985960 	0.00000165 
398.8 	3.54840494 	3.50694770 	3.65388308 	2.82667046 	3.17211427 	2.38706488 	3.24047828 	2.07650475 	1.000282827	0.00000000 	5.60876923 	0.40038462 	1.48984840 	0.00000160 
398.9 	3.55187485 	3.50866798 	3.65947746 	2.82944930 	3.17237438 	2.38800472 	3.24109171 	2.07961033 	1.000282821	0.00000000 	5.60553846 	0.39926923 	1.48983720 	0.00000155 
399.0 	3.55534476 	3.51038826 	3.66507184 	2.83222813 	3.17263449 	2.38894456 	3.24170514 	2.08271591 	1.000282816	0.00000000 	5.60230769 	0.39815385 	1.48982600 	0.00000150 
399.1 	3.55881468 	3.51210854 	3.67066623 	2.83500697 	3.17289460 	2.38988440 	3.24231857 	2.08582149 	1.00028281	0.00000000 	5.59907692 	0.39703846 	1.48981480 	0.00000145 
399.2 	3.56228459 	3.51382882 	3.67626061 	2.83778580 	3.17315471 	2.39082425 	3.24293200 	2.08892707 	1.000282805	0.00000000 	5.59584615 	0.39592308 	1.48980360 	0.00000140 
399.3 	3.56575450 	3.51554910 	3.68185499 	2.84056464 	3.17341482 	2.39176409 	3.24354543 	2.09203265 	1.0002828	0.00000000 	5.59261538 	0.39480769 	1.48979240 	0.00000135 
399.4 	3.56922441 	3.51726938 	3.68744938 	2.84334347 	3.17367493 	2.39270393 	3.24415885 	2.09513822 	1.000282794	0.00000000 	5.58938462 	0.39369231 	1.48978120 	0.00000130 
399.5 	3.57269432 	3.51898966 	3.69304376 	2.84612231 	3.17393504 	2.39364377 	3.24477228 	2.09824380 	1.000282789	0.00000000 	5.58615385 	0.39257692 	1.48977000 	0.00000125 
399.6 	3.57616423 	3.52070994 	3.69863814 	2.84890114 	3.17419515 	2.39458361 	3.24538571 	2.10134938 	1.000282783	0.00000000 	5.58292308 	0.39146154 	1.48975880 	0.00000120 
399.7 	3.57963414 	3.52243021 	3.70423253 	2.85167998 	3.17445526 	2.39552345 	3.24599914 	2.10445496 	1.000282778	0.00000000 	5.57969231 	0.39034615 	1.48974760 	0.00000115 
399.8 	3.58310406 	3.52415049 	3.70982691 	2.85445881 	3.17471537 	2.39646329 	3.24661257 	2.10756054 	1.000282773	0.00000000 	5.57646154 	0.38923077 	1.48973640 	0.00000110 
399.9 	3.58657397 	3.52587077 	3.71542129 	2.85723765 	3.17497548 	2.39740313 	3.24722600 	2.11066612 	1.000282767	0.00000000 	5.57323077 	0.38811538 	1.48972520 	0.00000105 
400.0 	3.59017107 	3.52794139 	3.71992212 	2.85831132 	3.17520725 	2.39794876 	3.24764114 	2.11358539 	1.000282762	0.00000000 	5.57000000 	0.38700000 	1.48971400 	0.00000100 
400.1 	3.59389535 	3.53036234 	3.72332940 	2.85767982 	3.17541069 	2.39810019 	3.24785799 	2.11631836 	1.000282756	0.00000000 	5.56692000 	0.38572000 	1.48970300 	0.00000100 
400.2 	3.59761964 	3.53278328 	3.72673667 	2.85704833 	3.17561412 	2.39825161 	3.24807483 	2.11905133 	1.000282751	0.00000000 	5.56384000 	0.38444000 	1.48969200 	0.00000100 
400.3 	3.60134393 	3.53520423 	3.73014395 	2.85641684 	3.17581755 	2.39840304 	3.24829168 	2.12178430 	1.000282746	0.00000000 	5.56076000 	0.38316000 	1.48968100 	0.00000100 
400.4 	3.60506822 	3.53762518 	3.73355123 	2.85578534 	3.17602099 	2.39855446 	3.24850853 	2.12451727 	1.00028274	0.00000000 	5.55768000 	0.38188000 	1.48967000 	0.00000100 
400.5 	3.60879251 	3.54004613 	3.73695850 	2.85515385 	3.17622442 	2.39870588 	3.24872538 	2.12725024 	1.000282735	0.00000000 	5.55460000 	0.38060000 	1.48965900 	0.00000100 
400.6 	3.61251679 	3.54246708 	3.74036578 	2.85452235 	3.17642785 	2.39885731 	3.24894223 	2.12998321 	1.00028273	0.00000000 	5.55152000 	0.37932000 	1.48964800 	0.00000100 
400.7 	3.61624108 	3.54488803 	3.74377305 	2.85389086 	3.17663129 	2.39900873 	3.24915908 	2.13271618 	1.000282724	0.00000000 	5.54844000 	0.37804000 	1.48963700 	0.00000100 
400.8 	3.61996537 	3.54730898 	3.74718033 	2.85325937 	3.17683472 	2.39916016 	3.24937593 	2.13544915 	1.000282719	0.00000000 	5.54536000 	0.37676000 	1.48962600 	0.00000100 
400.9 	3.62368966 	3.54972993 	3.75058761 	2.85262787 	3.17703815 	2.39931158 	3.24959278 	2.13818212 	1.000282714	0.00000000 	5.54228000 	0.37548000 	1.48961500 	0.00000100 
401.0 	3.62741394 	3.55215088 	3.75399488 	2.85199638 	3.17724159 	2.39946300 	3.24980962 	2.14091509 	1.000282708	0.00000000 	5.53920000 	0.37420000 	1.48960400 	0.00000100 
401.1 	3.63113823 	3.55457183 	3.75740216 	2.85136488 	3.17744502 	2.39961443 	3.25002647 	2.14364806 	1.000282703	0.00000000 	5.53612000 	0.37292000 	1.48959300 	0.00000100 
401.2 	3.63486252 	3.55699278 	3.76080943 	2.85073339 	3.17764845 	2.39976585 	3.25024332 	2.14638103 	1.000282698	0.00000000 	5.53304000 	0.37164000 	1.48958200 	0.00000100 
